Symbol,Name,산업분류(중분류),cheap_mean_3y,MarketPriceProxy,Base_intrinsic,undervaluation_base,Conservative,Base,Optimistic,undervaluation_Conservative,undervaluation_Base,undervaluation_Optimistic,robust_score,final_score
A042820,어울림 네트,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",,0.0004435049353386565,0.0061666689450384,12.904397569622502,0.0053560411904705,0.0059356409952516,0.0066363947156373,11.076621394034035,12.383483524753103,13.9635194263843,,3.87131927088675
A900270,헝셩그룹,전문 서비스업,0.6027318979775185,0.022762819449192388,0.1121716791656423,3.927846456631368,0.10072013654233,0.1121629351937348,0.1259605487229253,3.4247654279884685,3.9274623226743675,4.533609270331155,,1.4797198859781695
A037540,네스테크,"의료, 정밀, 광학기기 및 시계 제조업",,0.0032340472977695103,0.0181715229434719,4.618817930091689,0.0165012253933391,0.0181574247175538,0.0200441751539235,4.1023451032147324,4.614458616630867,5.1978608561933415,,1.3856453790275067
A900300,오가닉티코스메틱,전문 서비스업,0.8088218699521356,0.012639848581579906,0.0473874607462115,2.749052881477505,0.042595393607474,0.047392027065523,0.053146725568859,2.3699291041783845,2.749414145244395,3.204696379536532,,1.2291267994193193
A138690,엘아이에스,기타 기계 및 장비 제조업,0.5507993569065999,0.015725872498649603,0.0644577414492038,3.098834036377877,0.059206908663206,0.0644577414492038,0.0702922522620489,2.76493632822536,3.098834036377877,3.469847524713492,,1.2050498893666628
A001230,동국홀딩스,전문 서비스업,0.7865481096085919,0.9500865490754551,3.0005371269739696,2.158172410601794,2.7161213578596186,3.003133903919575,3.3346861679479742,1.8588146632564384,2.160905611011938,2.5098762014818674,,1.040725777984834
A016610,DB증권,금융 및 보험 관련 서비스업,0.9170360568074432,0.4426761988938659,1.1077749087239477,1.5024496719995173,0.9918850904398844,1.1028576695716992,1.2386218311742627,1.2406560210789523,1.491341690218397,1.798031234272953,0.5,1.0092529300035769
A015540,에코바이브,사업지원 서비스업,0.8916666666666666,0.006946397284760295,0.0173651634327106,1.4998805453883324,0.0160011565957388,0.0173651634327106,0.0188728282206529,1.3035187795612768,1.4998805453883324,1.7169232404915866,,0.895797496949833
A000540,흥국화재,보험업,0.8645454545454545,0.3194110958772012,0.7389171644219195,1.3133734987904084,0.672165769391306,0.742567515370673,0.8292333555055796,1.1043907931417722,1.324801877440588,1.5961319635069335,,0.8262847769098498
A900280,골든센츄리,전문 서비스업,0.7005491821000428,0.013671765924422668,0.0351640633196051,1.5720205797840276,0.0317607330785862,0.0350582149156057,0.0388533117417013,1.3230892961566991,1.5642784633241256,1.8418649029307455,,0.8218807649852297
A088350,한화생명,보험업,0.7329924242424242,0.3206217284515297,0.8021206665296623,1.5017663974415374,0.7207274365271609,0.8027453743902362,0.901432711425684,1.2479057798358713,1.5037148239053049,1.8115147272745085,,0.8170261313536733
A004960,한신공영,종합 건설업,0.6486068939771029,0.7158871620163669,1.8342391273820893,1.5621902790039894,1.705117587468322,1.8369903831957253,1.9856715513370455,1.381824508021194,1.5660334207162765,1.773721414062246,,0.7929605306897483
A377740,바이오노트,의료용 물질 및 의약품 제조업,0.8801537876589105,0.4270468570128946,0.8911702449312279,1.0868207558411305,0.8128216245618441,0.89128715637141,0.9797936692296548,0.9033546581922303,1.0870945230829734,1.2943469859094883,,0.7661231205817944
A071840,롯데하이마트,소매업; 자동차 제외,0.6938325233816248,1.0058847252156318,2.259281635771106,1.2460641653413949,2.020796543639761,2.2487305869421785,2.524996804326173,1.008974282024774,1.2355748432904354,1.5102248210249827,,0.7207355112932309
A082640,동양생명,보험업,0.6441017316017317,0.44967723929147124,1.0171791537903527,1.2620205447646389,0.9256361778305816,1.018344040945652,1.1238354281205707,1.0584456960486808,1.264611040910574,1.4992046070451086,,0.7006570292302574
A004870,티웨이홀딩스,비금속 광물제품 제조업,0.7632324632324633,0.04626775153487185,0.0909423655776508,0.965566999924512,0.0834163409708062,0.0909423655776508,0.0993270007245016,0.8029045761589599,0.965566999924512,1.1467868532500258,,0.6712863315935853
A001750,한양증권,금융 및 보험 관련 서비스업,0.9550341393102892,0.9618938910768003,1.2567745468747362,0.3065625621843062,1.119896532507654,1.2253597324230288,1.352347590555762,0.16426202816817592,0.2739032275704436,0.4059217997963007,0.46,0.6614858383104365
A078020,LS증권,금융 및 보험 관련 서비스업,0.8636866006951217,0.4888500557611932,0.829965219992392,0.6977909897136967,0.7447880101184886,0.8276128940085564,0.9254333127293218,0.5235510384851483,0.6929790316171127,0.8930821461978162,,0.6411805972616699
A900310,컬러레이,금융업,0.6969408559162608,0.08913585705961001,0.1693905436609118,0.9003636611429124,0.1520910432748369,0.1693905436609118,0.1903085954044434,0.706283512516465,0.9003636611429124,1.135039721188451,,0.6185795263010041
A111870,KH 미래물산,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",0.9280688387882803,0.42039335957370844,0.5593392996717427,0.33051411715667833,0.5032915554203506,0.5582202847683776,0.6225796280365917,0.19719197261037502,0.32785228894773644,0.4809454380247735,0.2,0.6031886545411437
